"run_id","module","object_id","version","set_role","period","from","to","status","net_profit","profit_factor","max_equity_dd","max_equity_dd_pct","total_trades","win_rate","report","set_file","config","metrics"
"v866_C_quarterly_2022Q2_20260620_051710_case0167","quarterly","C","v8.66","v8.66 aggressive case0005","2022Q2","2022.04.01","2022.06.30","completed","1477.43","1.50","3352.71","14.66","12","58.33","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q2\v866_C_quarterly_2022Q2_20260620_051710_case0167\v866_C_quarterly_2022Q2_20260620_051710_case0167.htm","E:\CODEXMACD\HCSJ\set\v8.66\2022Q2\v866_C_quarterly_2022Q2_20260620_051710_case0167.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q2\v866_C_quarterly_2022Q2_20260620_051710_case0167\v866_C_quarterly_2022Q2_20260620_051710_case0167.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q2\v866_C_quarterly_2022Q2_20260620_051710_case0167\v866_C_quarterly_2022Q2_20260620_051710_case0167_metrics.csv"
"v866_D_quarterly_2022Q2_20260620_051710_case0168","quarterly","D","v8.66","v8.66 conservative case0401","2022Q2","2022.04.01","2022.06.30","completed","1155.11","1.50","2621.44","11.78","12","58.33","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q2\v866_D_quarterly_2022Q2_20260620_051710_case0168\v866_D_quarterly_2022Q2_20260620_051710_case0168.htm","E:\CODEXMACD\HCSJ\set\v8.66\2022Q2\v866_D_quarterly_2022Q2_20260620_051710_case0168.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q2\v866_D_quarterly_2022Q2_20260620_051710_case0168\v866_D_quarterly_2022Q2_20260620_051710_case0168.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q2\v866_D_quarterly_2022Q2_20260620_051710_case0168\v866_D_quarterly_2022Q2_20260620_051710_case0168_metrics.csv"
"v86_A_quarterly_2022Q3_20260620_051710_case0169","quarterly","A","v8.6","v8.6 robust case0502","2022Q3","2022.07.01","2022.09.30","completed","-484.54","0.87","4485.75","22.23","8","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2022Q3\v86_A_quarterly_2022Q3_20260620_051710_case0169\v86_A_quarterly_2022Q3_20260620_051710_case0169.htm","E:\CODEXMACD\HCSJ\set\v8.6\2022Q3\v86_A_quarterly_2022Q3_20260620_051710_case0169.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2022Q3\v86_A_quarterly_2022Q3_20260620_051710_case0169\v86_A_quarterly_2022Q3_20260620_051710_case0169.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2022Q3\v86_A_quarterly_2022Q3_20260620_051710_case0169\v86_A_quarterly_2022Q3_20260620_051710_case0169_metrics.csv"
"v866_B_quarterly_2022Q3_20260620_051710_case0170","quarterly","B","v8.66","v8.66 robust case0010","2022Q3","2022.07.01","2022.09.30","completed","269.06","1.07","3624.67","17.98","9","55.56","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q3\v866_B_quarterly_2022Q3_20260620_051710_case0170\v866_B_quarterly_2022Q3_20260620_051710_case0170.htm","E:\CODEXMACD\HCSJ\set\v8.66\2022Q3\v866_B_quarterly_2022Q3_20260620_051710_case0170.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q3\v866_B_quarterly_2022Q3_20260620_051710_case0170\v866_B_quarterly_2022Q3_20260620_051710_case0170.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q3\v866_B_quarterly_2022Q3_20260620_051710_case0170\v866_B_quarterly_2022Q3_20260620_051710_case0170_metrics.csv"
"v866_C_quarterly_2022Q3_20260620_051710_case0171","quarterly","C","v8.66","v8.66 aggressive case0005","2022Q3","2022.07.01","2022.09.30","completed","281.55","1.07","3964.13","19.65","9","55.56","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q3\v866_C_quarterly_2022Q3_20260620_051710_case0171\v866_C_quarterly_2022Q3_20260620_051710_case0171.htm","E:\CODEXMACD\HCSJ\set\v8.66\2022Q3\v866_C_quarterly_2022Q3_20260620_051710_case0171.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q3\v866_C_quarterly_2022Q3_20260620_051710_case0171\v866_C_quarterly_2022Q3_20260620_051710_case0171.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q3\v866_C_quarterly_2022Q3_20260620_051710_case0171\v866_C_quarterly_2022Q3_20260620_051710_case0171_metrics.csv"
"v866_D_quarterly_2022Q3_20260620_051710_case0172","quarterly","D","v8.66","v8.66 conservative case0401","2022Q3","2022.07.01","2022.09.30","completed","284.34","1.09","3146.53","15.62","9","55.56","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q3\v866_D_quarterly_2022Q3_20260620_051710_case0172\v866_D_quarterly_2022Q3_20260620_051710_case0172.htm","E:\CODEXMACD\HCSJ\set\v8.66\2022Q3\v866_D_quarterly_2022Q3_20260620_051710_case0172.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q3\v866_D_quarterly_2022Q3_20260620_051710_case0172\v866_D_quarterly_2022Q3_20260620_051710_case0172.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q3\v866_D_quarterly_2022Q3_20260620_051710_case0172\v866_D_quarterly_2022Q3_20260620_051710_case0172_metrics.csv"
"v86_A_quarterly_2022Q4_20260620_051710_case0173","quarterly","A","v8.6","v8.6 robust case0502","2022Q4","2022.10.01","2022.12.31","completed","852.75","1.22","2768.36","13.20","10","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2022Q4\v86_A_quarterly_2022Q4_20260620_051710_case0173\v86_A_quarterly_2022Q4_20260620_051710_case0173.htm","E:\CODEXMACD\HCSJ\set\v8.6\2022Q4\v86_A_quarterly_2022Q4_20260620_051710_case0173.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2022Q4\v86_A_quarterly_2022Q4_20260620_051710_case0173\v86_A_quarterly_2022Q4_20260620_051710_case0173.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2022Q4\v86_A_quarterly_2022Q4_20260620_051710_case0173\v86_A_quarterly_2022Q4_20260620_051710_case0173_metrics.csv"
"v866_B_quarterly_2022Q4_20260620_051710_case0174","quarterly","B","v8.66","v8.66 robust case0010","2022Q4","2022.10.01","2022.12.31","completed","2217.35","1.75","2892.87","14.17","8","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q4\v866_B_quarterly_2022Q4_20260620_051710_case0174\v866_B_quarterly_2022Q4_20260620_051710_case0174.htm","E:\CODEXMACD\HCSJ\set\v8.66\2022Q4\v866_B_quarterly_2022Q4_20260620_051710_case0174.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q4\v866_B_quarterly_2022Q4_20260620_051710_case0174\v866_B_quarterly_2022Q4_20260620_051710_case0174.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q4\v866_B_quarterly_2022Q4_20260620_051710_case0174\v866_B_quarterly_2022Q4_20260620_051710_case0174_metrics.csv"
"v866_C_quarterly_2022Q4_20260620_051710_case0175","quarterly","C","v8.66","v8.66 aggressive case0005","2022Q4","2022.10.01","2022.12.31","completed","2483.33","1.77","3194.21","15.58","8","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q4\v866_C_quarterly_2022Q4_20260620_051710_case0175\v866_C_quarterly_2022Q4_20260620_051710_case0175.htm","E:\CODEXMACD\HCSJ\set\v8.66\2022Q4\v866_C_quarterly_2022Q4_20260620_051710_case0175.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q4\v866_C_quarterly_2022Q4_20260620_051710_case0175\v866_C_quarterly_2022Q4_20260620_051710_case0175.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q4\v866_C_quarterly_2022Q4_20260620_051710_case0175\v866_C_quarterly_2022Q4_20260620_051710_case0175_metrics.csv"
"v866_D_quarterly_2022Q4_20260620_051710_case0176","quarterly","D","v8.66","v8.66 conservative case0401","2022Q4","2022.10.01","2022.12.31","completed","1913.44","1.75","2531.25","12.40","8","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q4\v866_D_quarterly_2022Q4_20260620_051710_case0176\v866_D_quarterly_2022Q4_20260620_051710_case0176.htm","E:\CODEXMACD\HCSJ\set\v8.66\2022Q4\v866_D_quarterly_2022Q4_20260620_051710_case0176.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q4\v866_D_quarterly_2022Q4_20260620_051710_case0176\v866_D_quarterly_2022Q4_20260620_051710_case0176.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q4\v866_D_quarterly_2022Q4_20260620_051710_case0176\v866_D_quarterly_2022Q4_20260620_051710_case0176_metrics.csv"
"v86_A_quarterly_2023Q1_20260620_051710_case0177","quarterly","A","v8.6","v8.6 robust case0502","2023Q1","2023.01.01","2023.03.31","completed","3669.40","3.50","4205.08","17.41","7","57.14","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2023Q1\v86_A_quarterly_2023Q1_20260620_051710_case0177\v86_A_quarterly_2023Q1_20260620_051710_case0177.htm","E:\CODEXMACD\HCSJ\set\v8.6\2023Q1\v86_A_quarterly_2023Q1_20260620_051710_case0177.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2023Q1\v86_A_quarterly_2023Q1_20260620_051710_case0177\v86_A_quarterly_2023Q1_20260620_051710_case0177.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2023Q1\v86_A_quarterly_2023Q1_20260620_051710_case0177\v86_A_quarterly_2023Q1_20260620_051710_case0177_metrics.csv"
