run_id,module,object_id,version,set_role,window,stage,case_id,status,source_file,ex5_file,set_file,config_file,report_file,start_date,end_date,symbol,timeframe,model,spread_mode,spread_level,slippage_level,deposit,leverage,net_profit,profit_retention_pct,profit_factor,max_balance_dd,max_balance_dd_pct,max_equity_dd,max_equity_dd_pct,relative_equity_dd,relative_equity_dd_pct,total_trades,trade_count_retention_pct,win_rate,avg_profit_per_trade,worst_period_flag,sensitivity_rating,decision,notes
"v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0118","walkforward_forward",WF866,v8.66,"v866 cons risk struct",2012-2019,"train",118,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0118.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0118\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0118.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0118\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0118.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,51607.79,,1.19,30854.85,51.72,36962.94,35.34,35751.04,55.58,250,,36.80,206.43,,,"wf-train","Task 4 forward walk-forward train v866 cons risk struct"
"v86_WF86_walkforward_forward_2020-2026_20260620_012138_case1005","walkforward_forward",WF86,v8.6,"v86 atr130",2020-2026,validate,1005,completed,"E:\GROKMACD\SniperTrendEA_v8.6.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.6_groktrue_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.6\2020-2026\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case1005.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2020-2026\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case1005\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case1005.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2020-2026\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case1005\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case1005.htm",2020.01.01,2026.06.30,XAUUSD,H4,1,"current","current",0,20000,100,475720.24,,2.07,51515.88,31.96,123307.33,24.27,42354.13,49.94,221,,44.34,2152.58,,,wf-validate,"Task 4 forward walk-forward validate finalist v86 atr130"
"v86_WF86_walkforward_forward_2020-2026_20260620_012138_case2005","walkforward_forward",WF86,v8.6,"v86 atr130",2020-2026,"sens1",2005,completed,"E:\GROKMACD\SniperTrendEA_v8.6.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.6_groktrue_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.6\2020-2026\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case2005.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2020-2026\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case2005\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case2005.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2020-2026\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case2005\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case2005.htm",2020.01.01,2026.06.30,XAUUSD,H4,1,"current","current",0,20000,100,429768.95,,2.06,46858.08,30.88,109140.20,23.65,39300.33,48.50,221,,44.34,1944.66,,,"wf-sensitivity","Task 4 forward walk-forward sensitivity 1 v86 atr130"
"v86_WF86_walkforward_forward_2020-2026_20260620_012138_case4005","walkforward_forward",WF86,v8.6,"v86 atr130",2020-2026,"sens2",4005,completed,"E:\GROKMACD\SniperTrendEA_v8.6.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.6_groktrue_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.6\2020-2026\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case4005.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2020-2026\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case4005\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case4005.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2020-2026\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case4005\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case4005.htm",2020.01.01,2026.06.30,XAUUSD,H4,1,"current","current",0,20000,100,523177.47,,2.08,56325.79,33.07,138478.43,24.90,45554.90,51.37,221,,44.34,2367.32,,,"wf-sensitivity","Task 4 forward walk-forward sensitivity 2 v86 atr130"
"v86_WF86_walkforward_forward_2020-2026_20260620_012138_case1010","walkforward_forward",WF86,v8.6,"v86 risk045 atr135",2020-2026,validate,1010,completed,"E:\GROKMACD\SniperTrendEA_v8.6.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.6_groktrue_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.6\2020-2026\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case1010.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2020-2026\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case1010\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case1010.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2020-2026\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case1010\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case1010.htm",2020.01.01,2026.06.30,XAUUSD,H4,1,"current","current",0,20000,100,378339.76,,2.05,46190.88,29.56,94083.55,22.68,39001.58,47.79,215,,45.12,1759.72,,,wf-validate,"Task 4 forward walk-forward validate finalist v86 risk045 atr135"
"v86_WF86_walkforward_forward_2020-2026_20260620_012138_case2010","walkforward_forward",WF86,v8.6,"v86 risk045 atr135",2020-2026,"sens1",2010,completed,"E:\GROKMACD\SniperTrendEA_v8.6.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.6_groktrue_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.6\2020-2026\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case2010.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2020-2026\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case2010\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case2010.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2020-2026\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case2010\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case2010.htm",2020.01.01,2026.06.30,XAUUSD,H4,1,"current","current",0,20000,100,445583.72,,2.07,54136.72,31.25,115091.72,23.74,44125.04,50.10,215,,45.12,2072.48,,,"wf-sensitivity","Task 4 forward walk-forward sensitivity 1 v86 risk045 atr135"
"v86_WF86_walkforward_forward_2020-2026_20260620_012138_case4010","walkforward_forward",WF86,v8.6,"v86 risk045 atr135",2020-2026,"sens2",4010,completed,"E:\GROKMACD\SniperTrendEA_v8.6.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.6_groktrue_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.6\2020-2026\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case4010.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2020-2026\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case4010\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case4010.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2020-2026\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case4010\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case4010.htm",2020.01.01,2026.06.30,XAUUSD,H4,1,"current","current",0,20000,100,540536.06,,2.08,65496.51,33.48,145824.38,24.99,51320.12,53.11,215,,45.12,2514.12,,,"wf-sensitivity","Task 4 forward walk-forward sensitivity 2 v86 risk045 atr135"
"v86_WF86_walkforward_forward_2020-2026_20260620_012138_case1006","walkforward_forward",WF86,v8.6,"v86 atr135",2020-2026,validate,1006,completed,"E:\GROKMACD\SniperTrendEA_v8.6.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.6_groktrue_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.6\2020-2026\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case1006.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2020-2026\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case1006\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case1006.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2020-2026\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case1006\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case1006.htm",2020.01.01,2026.06.30,XAUUSD,H4,1,"current","current",0,20000,100,489512.30,,2.07,59561.76,32.41,129165.44,24.36,47692.84,51.62,215,,45.12,2276.8,,,wf-validate,"Task 4 forward walk-forward validate finalist v86 atr135"
"v86_WF86_walkforward_forward_2020-2026_20260620_012138_case2006","walkforward_forward",WF86,v8.6,"v86 atr135",2020-2026,"sens1",2006,completed,"E:\GROKMACD\SniperTrendEA_v8.6.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.6_groktrue_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.6\2020-2026\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case2006.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2020-2026\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case2006\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case2006.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2020-2026\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case2006\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case2006.htm",2020.01.01,2026.06.30,XAUUSD,H4,1,"current","current",0,20000,100,445583.72,,2.07,54136.72,31.25,115091.72,23.74,44125.04,50.10,215,,45.12,2072.48,,,"wf-sensitivity","Task 4 forward walk-forward sensitivity 1 v86 atr135"
"v86_WF86_walkforward_forward_2020-2026_20260620_012138_case4006","walkforward_forward",WF86,v8.6,"v86 atr135",2020-2026,"sens2",4006,completed,"E:\GROKMACD\SniperTrendEA_v8.6.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.6_groktrue_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.6\2020-2026\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case4006.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2020-2026\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case4006\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case4006.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2020-2026\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case4006\v86_WF86_walkforward_forward_2020-2026_20260620_012138_case4006.htm",2020.01.01,2026.06.30,XAUUSD,H4,1,"current","current",0,20000,100,540536.06,,2.08,65496.51,33.48,145824.38,24.99,51320.12,53.11,215,,45.12,2514.12,,,"wf-sensitivity","Task 4 forward walk-forward sensitivity 2 v86 atr135"
"v866_WF866_walkforward_forward_2020-2026_20260620_012138_case1118","walkforward_forward",WF866,v8.66,"v866 cons risk struct",2020-2026,validate,1118,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2020-2026\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case1118.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020-2026\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case1118\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case1118.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020-2026\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case1118\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case1118.htm",2020.01.01,2026.06.30,XAUUSD,H4,1,"current","current",0,20000,100,372842.80,,2.23,39835.62,22.74,91007.06,21.68,34980.14,42.95,203,,46.80,1836.66,,,wf-validate,"Task 4 forward walk-forward validate finalist v866 cons risk struct"
"v866_WF866_walkforward_forward_2020-2026_20260620_012138_case2118","walkforward_forward",WF866,v8.66,"v866 cons risk struct",2020-2026,"sens1",2118,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2020-2026\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case2118.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020-2026\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case2118\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case2118.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020-2026\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case2118\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case2118.htm",2020.01.01,2026.06.30,XAUUSD,H4,1,"current","current",0,20000,100,369990.31,,2.23,39556.23,22.73,90456.10,21.70,34580.92,42.76,203,,46.80,1822.61,,,"wf-sensitivity","Task 4 forward walk-forward sensitivity 1 v866 cons risk struct"
"v866_WF866_walkforward_forward_2020-2026_20260620_012138_case4118","walkforward_forward",WF866,v8.66,"v866 cons risk struct",2020-2026,"sens2",4118,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2020-2026\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case4118.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020-2026\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case4118\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case4118.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020-2026\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case4118\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case4118.htm",2020.01.01,2026.06.30,XAUUSD,H4,1,"current","current",0,20000,100,372842.80,,2.23,39835.62,22.74,91007.06,21.68,34980.14,42.95,203,,46.80,1836.66,,,"wf-sensitivity","Task 4 forward walk-forward sensitivity 2 v866 cons risk struct"
"v866_WF866_walkforward_forward_2020-2026_20260620_012138_case1104","walkforward_forward",WF866,v8.66,"v866 risk043",2020-2026,validate,1104,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2020-2026\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case1104.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020-2026\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case1104\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case1104.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020-2026\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case1104\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case1104.htm",2020.01.01,2026.06.30,XAUUSD,H4,1,"current","current",0,20000,100,371235.57,,2.23,39640.90,22.74,90894.02,21.73,34724.45,42.81,203,,46.80,1828.75,,,wf-validate,"Task 4 forward walk-forward validate finalist v866 risk043"
"v866_WF866_walkforward_forward_2020-2026_20260620_012138_case2104","walkforward_forward",WF866,v8.66,"v866 risk043",2020-2026,"sens1",2104,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2020-2026\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case2104.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020-2026\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case2104\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case2104.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020-2026\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case2104\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case2104.htm",2020.01.01,2026.06.30,XAUUSD,H4,1,"current","current",0,20000,100,371235.57,,2.23,39640.90,22.74,90894.02,21.73,34724.45,42.81,203,,46.80,1828.75,,,"wf-sensitivity","Task 4 forward walk-forward sensitivity 1 v866 risk043"
"v866_WF866_walkforward_forward_2020-2026_20260620_012138_case4104","walkforward_forward",WF866,v8.66,"v866 risk043",2020-2026,"sens2",4104,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2020-2026\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case4104.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020-2026\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case4104\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case4104.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020-2026\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case4104\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case4104.htm",2020.01.01,2026.06.30,XAUUSD,H4,1,"current","current",0,20000,100,372600.76,,2.23,39845.65,22.77,91007.06,21.70,34998.31,42.99,203,,46.80,1835.47,,,"wf-sensitivity","Task 4 forward walk-forward sensitivity 2 v866 risk043"
"v866_WF866_walkforward_forward_2020-2026_20260620_012138_case1105","walkforward_forward",WF866,v8.66,"v866 risk045",2020-2026,validate,1105,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2020-2026\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case1105.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020-2026\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case1105\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case1105.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020-2026\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case1105\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case1105.htm",2020.01.01,2026.06.30,XAUUSD,H4,1,"current","current",0,20000,100,414756.04,,2.24,44457.74,23.67,104216.49,22.40,37248.65,44.03,203,,46.80,2043.13,,,wf-validate,"Task 4 forward walk-forward validate finalist v866 risk045"
"v866_WF866_walkforward_forward_2020-2026_20260620_012138_case2105","walkforward_forward",WF866,v8.66,"v866 risk045",2020-2026,"sens1",2105,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2020-2026\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case2105.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020-2026\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case2105\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case2105.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020-2026\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case2105\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case2105.htm",2020.01.01,2026.06.30,XAUUSD,H4,1,"current","current",0,20000,100,414756.04,,2.24,44457.74,23.67,104216.49,22.40,37248.65,44.03,203,,46.80,2043.13,,,"wf-sensitivity","Task 4 forward walk-forward sensitivity 1 v866 risk045"
"v866_WF866_walkforward_forward_2020-2026_20260620_012138_case4105","walkforward_forward",WF866,v8.66,"v866 risk045",2020-2026,"sens2",4105,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2020-2026\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case4105.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020-2026\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case4105\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case4105.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020-2026\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case4105\v866_WF866_walkforward_forward_2020-2026_20260620_012138_case4105.htm",2020.01.01,2026.06.30,XAUUSD,H4,1,"current","current",0,20000,100,418783.52,,2.24,44851.90,23.72,105205.40,22.41,37783.35,44.23,203,,46.80,2062.97,,,"wf-sensitivity","Task 4 forward walk-forward sensitivity 2 v866 risk045"
"v866_B_spread_feasibility_2020-2026_20260620_012138_case0001","spread_feasibility",B,v8.66,"v8.66 robust case0010",2020-2026,"default_spread",1,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2020-2026\v866_B_spread_feasibility_2020-2026_20260620_012138_case0001.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020-2026\v866_B_spread_feasibility_2020-2026_20260620_012138_case0001\v866_B_spread_feasibility_2020-2026_20260620_012138_case0001.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020-2026\v866_B_spread_feasibility_2020-2026_20260620_012138_case0001\v866_B_spread_feasibility_2020-2026_20260620_012138_case0001.htm",2020.01.01,2026.06.30,XAUUSD,H4,1,"current",1.0x,0,20000,100,556052.56,100,2.27,59844.56,26.07,149127.97,24.11,44953.78,47.04,203,,46.80,2739.18,,,"spread-baseline","default/current spread"
"v866_B_spread_feasibility_2020-2026_20260620_012138_case0002","spread_feasibility",B,v8.66,"v8.66 robust case0010",2020-2026,"metadata_wide_spread",2,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2020-2026\v866_B_spread_feasibility_2020-2026_20260620_012138_case0002.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020-2026\v866_B_spread_feasibility_2020-2026_20260620_012138_case0002\v866_B_spread_feasibility_2020-2026_20260620_012138_case0002.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020-2026\v866_B_spread_feasibility_2020-2026_20260620_012138_case0002\v866_B_spread_feasibility_2020-2026_20260620_012138_case0002.htm",2020.01.01,2026.06.30,XAUUSD,H4,1,"metadata_only_unverified",2.0x,0,20000,100,556052.56,100,2.27,59844.56,26.07,149127.97,24.11,44953.78,47.04,203,,46.80,2739.18,,,"spread-inconclusive","metadata-only wide spread; no verified MT5 fixed spread hook"
